Time_ms,Lead_I,Lead_II,Lead_III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
10664.00,0.002713,0.003618,0.001266,-0.001990,0.000904,0.002532,-0.020724,-0.008734,0.002351,0.013256,0.013075,0.002532
10672.00,-0.005386,-0.007181,-0.002513,0.003950,-0.001795,-0.005027,-0.018564,-0.012513,-0.004668,0.003537,0.003896,-0.005027
10680.00,-0.011348,-0.015131,-0.005296,0.008322,-0.003783,-0.010591,-0.016974,-0.015296,-0.009835,-0.003618,-0.002861,-0.010591
10688.00,-0.006530,-0.008707,-0.003047,0.004789,-0.002177,-0.006095,-0.018259,-0.013047,-0.005659,0.002164,0.002599,-0.006095
10696.00,-0.006395,-0.008526,-0.002984,0.004690,-0.002132,-0.005969,-0.018295,-0.012984,-0.005542,0.002326,0.002752,-0.005969
10704.00,-0.014152,-0.018869,-0.006604,0.010378,-0.004717,-0.013208,-0.016226,-0.016604,-0.012265,-0.006982,-0.006038,-0.013208
10712.00,-0.013428,-0.017904,-0.006266,0.009847,-0.004476,-0.012533,-0.016419,-0.016266,-0.011638,-0.006114,-0.005219,-0.012533
10720.00,-0.007384,-0.009845,-0.003446,0.005415,-0.002461,-0.006891,-0.018031,-0.013446,-0.006399,0.001140,0.001632,-0.006891
10728.00,-0.011383,-0.015178,-0.005312,0.008348,-0.003794,-0.010625,-0.016964,-0.015312,-0.009866,-0.003660,-0.002901,-0.010625
10736.00,-0.016643,-0.022190,-0.007767,0.012205,-0.005548,-0.015533,-0.015562,-0.017767,-0.014424,-0.009971,-0.008862,-0.015533
10744.00,-0.011183,-0.014911,-0.005219,0.008201,-0.003728,-0.010438,-0.017018,-0.015219,-0.009692,-0.003420,-0.002674,-0.010438
10752.00,-0.008347,-0.011129,-0.003895,0.006121,-0.002782,-0.007790,-0.017774,-0.013895,-0.007234,-0.000016,0.000540,-0.007790
10760.00,-0.015157,-0.020209,-0.007073,0.011115,-0.005052,-0.014147,-0.015958,-0.017073,-0.013136,-0.008188,-0.007178,-0.014147
10768.00,-0.015672,-0.020895,-0.007313,0.011492,-0.005224,-0.014627,-0.015821,-0.017313,-0.013582,-0.008806,-0.007761,-0.014627
10776.00,-0.008861,-0.011815,-0.004135,0.006498,-0.002954,-0.008270,-0.017637,-0.014135,-0.007680,-0.000633,-0.000043,-0.008270
10784.00,-0.011067,-0.014756,-0.005165,0.008116,-0.003689,-0.010329,-0.017049,-0.015165,-0.009592,-0.003281,-0.002543,-0.010329
10792.00,-0.017203,-0.022937,-0.008028,0.012615,-0.005734,-0.016056,-0.015413,-0.018028,-0.014909,-0.010643,-0.009496,-0.016056
10800.00,-0.012837,-0.017117,-0.005991,0.009414,-0.004279,-0.011982,-0.016577,-0.015991,-0.011126,-0.005405,-0.004549,-0.011982
10808.00,-0.008469,-0.011293,-0.003952,0.006211,-0.002823,-0.007905,-0.017741,-0.013952,-0.007340,-0.000163,0.000401,-0.007905
10816.00,-0.014596,-0.019462,-0.006812,0.010704,-0.004865,-0.013623,-0.016108,-0.016812,-0.012650,-0.007515,-0.006542,-0.013623
10824.00,-0.016787,-0.022382,-0.007834,0.012310,-0.005596,-0.015668,-0.015524,-0.017834,-0.014548,-0.010144,-0.009025,-0.015668
10832.00,-0.009952,-0.013269,-0.004644,0.007298,-0.003317,-0.009289,-0.017346,-0.014644,-0.008625,-0.001942,-0.001279,-0.009289
10840.00,-0.010431,-0.013907,-0.004868,0.007649,-0.003477,-0.009735,-0.017219,-0.014868,-0.009040,-0.002517,-0.001821,-0.009735
10848.00,-0.017188,-0.022917,-0.008021,0.012604,-0.005729,-0.016042,-0.015417,-0.018021,-0.014896,-0.010625,-0.009479,-0.016042
10856.00,-0.014270,-0.019027,-0.006659,0.010465,-0.004757,-0.013319,-0.016195,-0.016659,-0.012368,-0.007124,-0.006173,-0.013319
10864.00,-0.008682,-0.011577,-0.004052,0.006367,-0.002894,-0.008104,-0.017685,-0.014052,-0.007525,-0.000419,0.000160,-0.008104
10872.00,-0.013723,-0.018297,-0.006404,0.010063,-0.004574,-0.012808,-0.016341,-0.016404,-0.011893,-0.006467,-0.005552,-0.012808
10880.00,-0.017320,-0.023093,-0.008082,0.012701,-0.005773,-0.016165,-0.015381,-0.018082,-0.015010,-0.010783,-0.009629,-0.016165
10888.00,-0.010487,-0.013982,-0.004894,0.007690,-0.003496,-0.009788,-0.017204,-0.014894,-0.009088,-0.002584,-0.001885,-0.009788
10896.00,-0.008196,-0.010928,-0.003825,0.006011,-0.002732,-0.007650,-0.017814,-0.013825,-0.007103,0.000164,0.000711,-0.007650
10904.00,-0.012925,-0.017234,-0.006032,0.009479,-0.004308,-0.012064,-0.016553,-0.016032,-0.011202,-0.005510,-0.004649,-0.012064
10912.00,-0.007299,-0.009732,-0.003406,0.005352,-0.002433,-0.006812,-0.018054,-0.013406,-0.006326,0.001242,0.001728,-0.006812
10920.00,0.006648,0.008864,0.003102,-0.004875,0.002216,0.006205,-0.021773,-0.006898,0.005762,0.017978,0.017534,0.006205
10928.00,0.014364,0.019152,0.006703,-0.010534,0.004788,0.013406,-0.023830,-0.003297,0.012449,0.027237,0.026279,0.013406
10936.00,0.024490,0.032653,0.011429,-0.017959,0.008163,0.022857,-0.026531,0.001429,0.021225,0.039388,0.037755,0.022857
10944.00,0.047339,0.063118,0.022091,-0.034715,0.015780,0.044183,-0.032624,0.012091,0.041027,0.066807,0.063651,0.044183
10952.00,0.066381,0.088509,0.030978,-0.048680,0.022127,0.061956,-0.037702,0.020978,0.057531,0.089658,0.085232,0.061956
10960.00,0.070738,0.094317,0.033011,-0.051874,0.023579,0.066022,-0.038863,0.023011,0.061306,0.094885,0.090170,0.066022
10968.00,0.073309,0.097745,0.034211,-0.053760,0.024436,0.068421,-0.039549,0.024211,0.063534,0.097970,0.093083,0.068421
10976.00,0.074251,0.099001,0.034650,-0.054450,0.024750,0.069301,-0.039800,0.024650,0.064351,0.099101,0.094151,0.069301
10984.00,0.058932,0.078576,0.027502,-0.043217,0.019644,0.055003,-0.035715,0.017502,0.051075,0.080719,0.076790,0.055003
10992.00,0.035941,0.047921,0.016772,-0.026357,0.011980,0.033545,-0.029584,0.006772,0.031149,0.053129,0.050733,0.033545
11000.00,0.023500,0.031333,0.010967,-0.017233,0.007833,0.021933,-0.026267,0.000967,0.020367,0.038200,0.036633,0.021933
11008.00,0.013865,0.018487,0.006470,-0.010168,0.004622,0.012941,-0.023697,-0.003530,0.012017,0.026638,0.025714,0.012941
11016.00,-0.002309,-0.003079,-0.001078,0.001694,-0.000770,-0.002155,-0.019384,-0.011078,-0.002002,0.007229,0.007383,-0.002155
11024.00,-0.010801,-0.014401,-0.005040,0.007921,-0.003600,-0.010081,-0.017120,-0.015040,-0.009361,-0.002961,-0.002241,-0.010081
11032.00,-0.007443,-0.009924,-0.003473,0.005458,-0.002481,-0.006947,-0.018015,-0.013473,-0.006450,0.001069,0.001565,-0.006947
11040.00,-0.009610,-0.012813,-0.004485,0.007047,-0.003203,-0.008969,-0.017437,-0.014485,-0.008328,-0.001532,-0.000891,-0.008969
11048.00,-0.017080,-0.022774,-0.007971,0.012525,-0.005693,-0.015942,-0.015445,-0.017971,-0.014803,-0.010496,-0.009358,-0.015942
11056.00,-0.014414,-0.019219,-0.006727,0.010570,-0.004805,-0.013453,-0.016156,-0.016727,-0.012492,-0.007297,-0.006336,-0.013453
11064.00,-0.008893,-0.011858,-0.004150,0.006522,-0.002964,-0.008300,-0.017628,-0.014150,-0.007708,-0.000672,-0.000079,-0.008300
11072.00,-0.013962,-0.018617,-0.006516,0.010239,-0.004654,-0.013032,-0.016277,-0.016516,-0.012101,-0.006755,-0.005824,-0.013032
11080.00,-0.017673,-0.023564,-0.008248,0.012960,-0.005891,-0.016495,-0.015287,-0.018248,-0.015317,-0.011208,-0.010030,-0.016495
11088.00,-0.011556,-0.015408,-0.005393,0.008474,-0.003852,-0.010785,-0.016918,-0.015393,-0.010015,-0.003867,-0.003097,-0.010785
11096.00,-0.016072,-0.021429,-0.007500,0.011786,-0.005357,-0.015001,-0.015714,-0.017500,-0.013929,-0.009286,-0.008215,-0.015001
11104.00,-0.058625,-0.078167,-0.027358,0.042992,-0.019542,-0.054717,-0.004367,-0.037358,-0.050808,-0.060350,-0.056442,-0.054717
11112.00,-0.121150,-0.161533,-0.056537,0.088843,-0.040383,-0.113073,0.012307,-0.066537,-0.104997,-0.135380,-0.127303,-0.113073
11120.00,-0.058259,-0.077679,-0.027188,0.042723,-0.019420,-0.054375,-0.004464,-0.037188,-0.050491,-0.059911,-0.056027,-0.054375
11128.00,0.242606,0.323474,0.113216,-0.177911,0.080869,0.226432,-0.084695,0.103216,0.210258,0.301127,0.284953,0.226432
11136.00,0.637505,0.850007,0.297502,-0.467504,0.212502,0.595005,-0.190001,0.287502,0.552504,0.775006,0.732506,0.595005
11144.00,0.722353,0.963137,0.337098,-0.529725,0.240784,0.674196,-0.212627,0.327098,0.626039,0.876823,0.828667,0.674196
11152.00,0.358133,0.477511,0.167129,-0.262631,0.119378,0.334257,-0.115502,0.157129,0.310382,0.439760,0.415884,0.334257
11160.00,-0.046207,-0.061610,-0.021563,0.033885,-0.015402,-0.043127,-0.007678,-0.031563,-0.040046,-0.045449,-0.042368,-0.043127
11168.00,-0.198327,-0.264435,-0.092552,0.145439,-0.066109,-0.185105,0.032887,-0.102552,-0.171883,-0.227992,-0.214770,-0.185105
11176.00,-0.156702,-0.208936,-0.073128,0.114915,-0.052234,-0.146255,0.021787,-0.083128,-0.135809,-0.178043,-0.167596,-0.146255
11184.00,-0.076644,-0.102192,-0.035767,0.056205,-0.025548,-0.071534,0.000438,-0.045767,-0.066424,-0.081972,-0.076863,-0.071534
11192.00,-0.031060,-0.041413,-0.014495,0.022777,-0.010353,-0.028989,-0.011717,-0.024495,-0.026919,-0.027272,-0.025201,-0.028989
11200.00,-0.007586,-0.010115,-0.003540,0.005563,-0.002529,-0.007080,-0.017977,-0.013540,-0.006575,0.000897,0.001402,-0.007080
11208.00,0.003640,0.004854,0.001699,-0.002670,0.001213,0.003398,-0.020971,-0.008301,0.003155,0.014368,0.014126,0.003398
11216.00,0.002739,0.003652,0.001278,-0.002009,0.000913,0.002557,-0.020730,-0.008722,0.002374,0.013287,0.013104,0.002557
11224.00,0.006812,0.009083,0.003179,-0.004996,0.002271,0.006358,-0.021817,-0.006821,0.005904,0.018175,0.017720,0.006358
11232.00,0.021488,0.028651,0.010028,-0.015758,0.007163,0.020055,-0.025730,0.000028,0.018623,0.035786,0.034353,0.020055
11240.00,0.030649,0.040865,0.014303,-0.022476,0.010216,0.028606,-0.028173,0.004303,0.026562,0.046779,0.044735,0.028606
11248.00,0.035473,0.047298,0.016554,-0.026014,0.011824,0.033108,-0.029460,0.006554,0.030743,0.052568,0.050203,0.033108
11256.00,0.051973,0.069298,0.024254,-0.038114,0.017324,0.048508,-0.033860,0.014254,0.045044,0.072368,0.068903,0.048508
11264.00,0.073089,0.097452,0.034108,-0.053599,0.024363,0.068217,-0.039490,0.024108,0.063344,0.097707,0.092834,0.068217
11272.00,0.085316,0.113755,0.039814,-0.062565,0.028439,0.079628,-0.042751,0.029814,0.073940,0.112379,0.106691,0.079628
11280.00,0.100326,0.133767,0.046819,-0.073572,0.033442,0.093637,-0.046753,0.036819,0.086949,0.130391,0.123702,0.093637
11288.00,0.126455,0.168607,0.059012,-0.092734,0.042152,0.118025,-0.053721,0.049012,0.109594,0.161746,0.153316,0.118025
11296.00,0.147761,0.197015,0.068955,-0.108358,0.049254,0.137910,-0.059403,0.058955,0.128060,0.187313,0.177463,0.137910
11304.00,0.160408,0.213877,0.074857,-0.117632,0.053469,0.149714,-0.062775,0.064857,0.139020,0.202489,0.191796,0.149714
11312.00,0.180038,0.240050,0.084018,-0.132028,0.060013,0.168035,-0.068010,0.074018,0.156033,0.226045,0.214043,0.168035
11320.00,0.202720,0.270293,0.094603,-0.148661,0.067573,0.189205,-0.074059,0.084603,0.175691,0.253264,0.239749,0.189205
11328.00,0.212341,0.283121,0.099092,-0.155717,0.070780,0.198185,-0.076624,0.089092,0.184029,0.264809,0.250653,0.198185
11336.00,0.217032,0.289377,0.101282,-0.159157,0.072344,0.202564,-0.077875,0.091282,0.188095,0.270439,0.255970,0.202564
11344.00,0.228276,0.304368,0.106529,-0.167403,0.076092,0.213058,-0.080874,0.096529,0.197839,0.283932,0.268713,0.213058
11352.00,0.232442,0.309923,0.108473,-0.170458,0.077481,0.216946,-0.081985,0.098473,0.201450,0.288931,0.273435,0.216946
11360.00,0.222456,0.296608,0.103813,-0.163134,0.074152,0.207625,-0.079322,0.093813,0.192795,0.276947,0.262117,0.207625
11368.00,0.214455,0.285940,0.100079,-0.157267,0.071485,0.200158,-0.077188,0.090079,0.185861,0.267346,0.253049,0.200158
11376.00,0.209893,0.279857,0.097950,-0.153921,0.069964,0.195900,-0.075971,0.087950,0.181907,0.261871,0.247879,0.195900
11384.00,0.193047,0.257395,0.090088,-0.141567,0.064349,0.180177,-0.071479,0.080088,0.167307,0.241656,0.228786,0.180177
11392.00,0.169760,0.226346,0.079221,-0.124490,0.056587,0.158442,-0.065269,0.069221,0.147125,0.213712,0.202394,0.158442
11400.00,0.155295,0.207060,0.072471,-0.113883,0.051765,0.144942,-0.061412,0.062471,0.134589,0.196354,0.186001,0.144942
11408.00,0.139998,0.186664,0.065333,-0.102665,0.046666,0.130665,-0.057333,0.055333,0.121332,0.177998,0.168665,0.130665
11416.00,0.114166,0.152222,0.053278,-0.083722,0.038055,0.106555,-0.050444,0.043278,0.098944,0.147000,0.139389,0.106555
11424.00,0.092926,0.123901,0.043365,-0.068146,0.030975,0.086731,-0.044780,0.033365,0.080536,0.121511,0.115316,0.086731
11432.00,0.081927,0.109236,0.038232,-0.060080,0.027309,0.076465,-0.041847,0.028232,0.071003,0.108312,0.102850,0.076465
11440.00,0.065241,0.086988,0.030446,-0.047844,0.021747,0.060892,-0.037398,0.020446,0.056542,0.088290,0.083940,0.060892
11448.00,0.044159,0.058879,0.020608,-0.032384,0.014720,0.041215,-0.031776,0.010608,0.038271,0.062991,0.060047,0.041215
11456.00,0.034744,0.046326,0.016214,-0.025479,0.011581,0.032428,-0.029265,0.006214,0.030112,0.051693,0.049377,0.032428
11464.00,0.029974,0.039965,0.013988,-0.021981,0.009991,0.027976,-0.027993,0.003988,0.025977,0.045969,0.043970,0.027976
11472.00,0.016419,0.021892,0.007662,-0.012041,0.005473,0.015325,-0.024378,-0.002338,0.014230,0.029703,0.028609,0.015325
11480.00,0.005912,0.007883,0.002759,-0.004335,0.001971,0.005518,-0.021577,-0.007241,0.005124,0.017094,0.016700,0.005518
11488.00,0.007063,0.009417,0.003296,-0.005179,0.002354,0.006592,-0.021883,-0.006704,0.006121,0.018476,0.018005,0.006592
11496.00,0.004331,0.005775,0.002021,-0.003176,0.001444,0.004043,-0.021155,-0.007979,0.003754,0.015198,0.014909,0.004043
11504.00,-0.005595,-0.007460,-0.002611,0.004103,-0.001865,-0.005222,-0.018508,-0.012611,-0.004849,0.003286,0.003659,-0.005222
11512.00,-0.006457,-0.008609,-0.003013,0.004735,-0.002152,-0.006026,-0.018278,-0.013013,-0.005596,0.002252,0.002682,-0.006026
11520.00,-0.001526,-0.002035,-0.000712,0.001119,-0.000509,-0.001425,-0.019593,-0.010712,-0.001323,0.008168,0.008270,-0.001425
11528.00,-0.006271,-0.008361,-0.002926,0.004599,-0.002090,-0.005853,-0.018328,-0.012926,-0.005435,0.002475,0.002893,-0.005853
11536.00,-0.011995,-0.015993,-0.005598,0.008796,-0.003998,-0.011195,-0.016801,-0.015598,-0.010395,-0.004394,-0.003594,-0.011195
11544.00,-0.006793,-0.009058,-0.003170,0.004982,-0.002264,-0.006340,-0.018188,-0.013170,-0.005887,0.001848,0.002301,-0.006340
11552.00,-0.004066,-0.005421,-0.001897,0.002982,-0.001355,-0.003795,-0.018916,-0.011897,-0.003524,0.005121,0.005392,-0.003795
11560.00,-0.010882,-0.014510,-0.005078,0.007980,-0.003627,-0.010157,-0.017098,-0.015078,-0.009431,-0.003059,-0.002333,-0.010157
11568.00,-0.011332,-0.015109,-0.005288,0.008310,-0.003777,-0.010576,-0.016978,-0.015288,-0.009821,-0.003598,-0.002843,-0.010576
11576.00,-0.004410,-0.005879,-0.002058,0.003234,-0.001470,-0.004116,-0.018824,-0.012058,-0.003822,0.004709,0.005003,-0.004116
11584.00,-0.006474,-0.008631,-0.003021,0.004747,-0.002158,-0.006042,-0.018274,-0.013021,-0.005610,0.002232,0.002663,-0.006042
11592.00,-0.012448,-0.016597,-0.005809,0.009129,-0.004149,-0.011618,-0.016681,-0.015809,-0.010788,-0.004938,-0.004108,-0.011618
11600.00,-0.007910,-0.010547,-0.003692,0.005801,-0.002637,-0.007383,-0.017891,-0.013692,-0.006856,0.000507,0.001035,-0.007383
11608.00,-0.003363,-0.004484,-0.001570,0.002466,-0.001121,-0.003139,-0.019103,-0.011570,-0.002915,0.005964,0.006188,-0.003139
11616.00,-0.009307,-0.012410,-0.004343,0.006825,-0.003102,-0.008687,-0.017518,-0.014343,-0.008066,-0.001169,-0.000548,-0.008687
11624.00,-0.011313,-0.015085,-0.005280,0.008297,-0.003771,-0.010559,-0.016983,-0.015280,-0.009805,-0.003576,-0.002822,-0.010559
11632.00,-0.004294,-0.005725,-0.002004,0.003149,-0.001431,-0.004008,-0.018855,-0.012004,-0.003721,0.004847,0.005134,-0.004008
11640.00,-0.004588,-0.006117,-0.002141,0.003364,-0.001529,-0.004282,-0.018777,-0.012141,-0.003976,0.004495,0.004801,-0.004282
11648.00,-0.011161,-0.014881,-0.005208,0.008185,-0.003720,-0.010417,-0.017024,-0.015208,-0.009673,-0.003393,-0.002649,-0.010417
11656.00,-0.008064,-0.010752,-0.003763,0.005913,-0.002688,-0.007526,-0.017850,-0.013763,-0.006989,0.000323,0.000861,-0.007526
11664.00,-0.002308,-0.003077,-0.001077,0.001692,-0.000769,-0.002154,-0.019385,-0.011077,-0.002000,0.007231,0.007385,-0.002154
11672.00,-0.007216,-0.009621,-0.003367,0.005291,-0.002405,-0.006735,-0.018076,-0.013367,-0.006254,0.001341,0.001822,-0.006735
11680.00,-0.010783,-0.014377,-0.005032,0.007907,-0.003594,-0.010064,-0.017125,-0.015032,-0.009345,-0.002939,-0.002220,-0.010064
11688.00,-0.004183,-0.005577,-0.001952,0.003067,-0.001394,-0.003904,-0.018885,-0.011952,-0.003625,0.004981,0.005260,-0.003904
11696.00,-0.002721,-0.003628,-0.001270,0.001996,-0.000907,-0.002540,-0.019274,-0.011270,-0.002358,0.006734,0.006916,-0.002540
11704.00,-0.009464,-0.012619,-0.004417,0.006940,-0.003155,-0.008833,-0.017476,-0.014417,-0.008202,-0.001357,-0.000726,-0.008833
11712.00,-0.007885,-0.010514,-0.003680,0.005783,-0.002628,-0.007360,-0.017897,-0.013680,-0.006834,0.000537,0.001063,-0.007360
11720.00,-0.000930,-0.001241,-0.000434,0.000682,-0.000310,-0.000868,-0.019752,-0.010434,-0.000806,0.008883,0.008946,-0.000868
11728.00,-0.003607,-0.004810,-0.001683,0.002645,-0.001202,-0.003367,-0.019038,-0.011683,-0.003126,0.005671,0.005912,-0.003367
11736.00,-0.006533,-0.008711,-0.003049,0.004791,-0.002178,-0.006097,-0.018258,-0.013049,-0.005662,0.002160,0.002596,-0.006097
11744.00,0.003158,0.004211,0.001474,-0.002316,0.001053,0.002948,-0.020842,-0.008526,0.002737,0.013790,0.013580,0.002948
11752.00,0.013193,0.017590,0.006157,-0.009675,0.004398,0.012313,-0.023518,-0.003843,0.011434,0.025831,0.024952,0.012313
11760.00,0.017409,0.023212,0.008124,-0.012766,0.005803,0.016248,-0.024642,-0.001876,0.015087,0.030890,0.029730,0.016248
11768.00,0.031779,0.042371,0.014830,-0.023304,0.010593,0.029660,-0.028474,0.004830,0.027541,0.048134,0.046016,0.029660
11776.00,0.055917,0.074556,0.026095,-0.041006,0.018639,0.052189,-0.034911,0.016095,0.048461,0.077100,0.073372,0.052189
11784.00,0.070496,0.093995,0.032898,-0.051697,0.023499,0.065797,-0.038799,0.022898,0.061097,0.094596,0.089896,0.065797
11792.00,0.076755,0.102340,0.035819,-0.056287,0.025585,0.071638,-0.040468,0.025819,0.066521,0.102106,0.096989,0.071638
11800.00,0.085828,0.114438,0.040053,-0.062941,0.028609,0.080106,-0.042888,0.030053,0.074385,0.112994,0.107272,0.080106
11808.00,0.085918,0.114558,0.040095,-0.063007,0.028639,0.080190,-0.042912,0.030095,0.074462,0.113102,0.107374,0.080190
11816.00,0.067829,0.090438,0.031653,-0.049741,0.022610,0.063307,-0.038088,0.021653,0.058785,0.091394,0.086872,0.063307
11824.00,0.049286,0.065714,0.023000,-0.036143,0.016429,0.046000,-0.033143,0.013000,0.042714,0.069143,0.065857,0.046000
11832.00,0.039230,0.052306,0.018307,-0.028768,0.013077,0.036614,-0.030461,0.008307,0.033999,0.057076,0.054460,0.036614
11840.00,0.024311,0.032415,0.011345,-0.017828,0.008104,0.022690,-0.026483,0.001345,0.021070,0.039173,0.037553,0.022690
11848.00,0.006983,0.009311,0.003259,-0.005121,0.002328,0.006518,-0.021862,-0.006741,0.006052,0.018380,0.017915,0.006518
11856.00,0.003176,0.004235,0.001482,-0.002329,0.001059,0.002964,-0.020847,-0.008518,0.002753,0.013811,0.013600,0.002964
11864.00,0.005026,0.006702,0.002346,-0.003686,0.001675,0.004691,-0.021340,-0.007654,0.004356,0.016032,0.015697,0.004691
11872.00,-0.001837,-0.002450,-0.000857,0.001347,-0.000612,-0.001715,-0.019510,-0.010857,-0.001592,0.007795,0.007918,-0.001715
11880.00,-0.006271,-0.008362,-0.002927,0.004599,-0.002090,-0.005853,-0.018328,-0.012927,-0.005435,0.002475,0.002893,-0.005853
11888.00,-0.000011,-0.000014,-0.000005,0.000008,-0.000004,-0.000010,-0.019997,-0.010005,-0.000009,0.009987,0.009988,-0.000010
11896.00,0.001330,0.001773,0.000620,-0.000975,0.000443,0.001241,-0.020355,-0.009380,0.001152,0.011595,0.011507,0.001241
11904.00,-0.005477,-0.007303,-0.002556,0.004017,-0.001826,-0.005112,-0.018539,-0.012556,-0.004747,0.003427,0.003793,-0.005112
11912.00,-0.004023,-0.005365,-0.001878,0.002951,-0.001341,-0.003755,-0.018927,-0.011878,-0.003487,0.005172,0.005440,-0.003755
11920.00,0.002391,0.003188,0.001116,-0.001753,0.000797,0.002231,-0.020638,-0.008884,0.002072,0.012869,0.012710,0.002231
11928.00,-0.005069,-0.006759,-0.002366,0.003717,-0.001690,-0.004731,-0.018648,-0.012366,-0.004393,0.003917,0.004255,-0.004731
11936.00,-0.038344,-0.051125,-0.017894,0.028119,-0.012781,-0.035788,-0.009775,-0.027894,-0.033231,-0.036013,-0.033456,-0.035788
11944.00,-0.097743,-0.130323,-0.045613,0.071678,-0.032581,-0.091226,0.006065,-0.055613,-0.084710,-0.107291,-0.100775,-0.091226
11952.00,-0.072148,-0.096197,-0.033669,0.052908,-0.024049,-0.067338,-0.000761,-0.043669,-0.062528,-0.076578,-0.071768,-0.067338
11960.00,0.186029,0.248038,0.086813,-0.136421,0.062010,0.173627,-0.069608,0.076813,0.161225,0.233234,0.220833,0.173627
11968.00,0.594905,0.793207,0.277622,-0.436264,0.198302,0.555245,-0.178641,0.267622,0.515584,0.723886,0.684226,0.555245
11976.00,0.760948,1.014597,0.355109,-0.558028,0.253649,0.710218,-0.222919,0.345109,0.659488,0.923138,0.872408,0.710218
11984.00,0.445230,0.593639,0.207774,-0.326502,0.148410,0.415548,-0.138728,0.197774,0.385866,0.544276,0.514594,0.415548
11992.00,0.016164,0.021551,0.007543,-0.011853,0.005388,0.015086,-0.024310,-0.002457,0.014008,0.029396,0.028319,0.015086
